prefecture,pref_code,municipality,muni_code,total_area_km2,habitable_area_km2,medical_zone_name,medical_zone_code
三重県,24,伊賀市,24216,558.23,218.75,中勢伊賀,2402
三重県,24,名張市,24208,129.77,61.42,中勢伊賀,2402
三重県,24,津市,24201,711.18,295.84,中勢伊賀,2402
三重県,24,いなべ市,24214,219.83,92.48,北勢,2401
三重県,24,亀山市,24210,191.04,71.33,北勢,2401
三重県,24,四日市市,24202,206.5,178.25,北勢,2401
三重県,24,川越町,24344,8.72,8.72,北勢,2401
三重県,24,朝日町,24343,5.99,5.36,北勢,2401
三重県,24,木曽岬町,24303,15.74,15.74,北勢,2401
三重県,24,東員町,24324,22.68,20.91,北勢,2401
三重県,24,桑名市,24205,136.65,106.91,北勢,2401
三重県,24,菰野町,24341,107.01,53.41,北勢,2401
三重県,24,鈴鹿市,24207,194.46,158.58,北勢,2401
三重県,24,伊勢市,24203,208.37,98.8,南勢志摩,2403
三重県,24,南伊勢町,24472,241.89,35.84,南勢志摩,2403
三重県,24,多気町,24441,103.06,43.9,南勢志摩,2403
三重県,24,大台町,24443,362.86,27.47,南勢志摩,2403
三重県,24,大紀町,24471,233.32,22.69,南勢志摩,2403
三重県,24,度会町,24470,134.98,20.87,南勢志摩,2403
三重県,24,志摩市,24215,178.93,87.88,南勢志摩,2403
三重県,24,明和町,24442,41.06,37.87,南勢志摩,2403
三重県,24,松阪市,24204,623.58,196.64,南勢志摩,2403
三重県,24,玉城町,24461,40.91,28.32,南勢志摩,2403
三重県,24,鳥羽市,24211,107.34,32.36,南勢志摩,2403
三重県,24,尾鷲市,24209,192.71,17.13,東紀州,2404
三重県,24,御浜町,24561,88.13,31.16,東紀州,2404
三重県,24,熊野市,24212,373.35,45.28,東紀州,2404
三重県,24,紀北町,24543,256.55,31.33,東紀州,2404
三重県,24,紀宝町,24562,79.62,18.88,東紀州,2404
京都府,26,福知山市,26201,552.54,131.89,中丹,2602
京都府,26,綾部市,26203,347.1,81.63,中丹,2602
京都府,26,舞鶴市,26202,342.13,73.08,中丹,2602
京都府,26,与謝野町,26465,108.38,25.82,丹後,2601
京都府,26,京丹後市,26212,501.44,122.69,丹後,2601
京都府,26,伊根町,26463,61.95,11.18,丹後,2601
京都府,26,宮津市,26205,172.74,34.84,丹後,2601
京都府,26,上京区,26102,7.03,7.03,京都・乙訓,2604
京都府,26,下京区,26106,6.78,6.78,京都・乙訓,2604
京都府,26,中京区,26104,7.41,7.41,京都・乙訓,2604
京都府,26,伏見区,26109,61.68,47.2,京都・乙訓,2604
京都府,26,北区,26101,94.88,16.07,京都・乙訓,2604
京都府,26,南区,26107,15.78,15.78,京都・乙訓,2604
京都府,26,右京区,26108,292.07,38.43,京都・乙訓,2604
京都府,26,向日市,26208,7.72,6.82,京都・乙訓,2604
京都府,26,大山崎町,26303,5.97,4.15,京都・乙訓,2604
京都府,26,山科区,26110,28.7,15.21,京都・乙訓,2604
京都府,26,左京区,26103,246.77,31.71,京都・乙訓,2604
京都府,26,東山区,26105,7.48,5.93,京都・乙訓,2604
京都府,26,西京区,26111,59.24,26.82,京都・乙訓,2604
京都府,26,長岡京市,26209,19.17,11.3,京都・乙訓,2604
京都府,26,亀岡市,26206,224.8,72.01,南丹,2603
京都府,26,京丹波町,26407,303.09,52.75,南丹,2603
京都府,26,南丹市,26213,616.4,74.37,南丹,2603
京都府,26,久御山町,26322,13.86,13.66,山城北,2605
京都府,26,井手町,26343,18.04,7.08,山城北,2605
京都府,26,京田辺市,26211,42.92,30.72,山城北,2605
京都府,26,八幡市,26210,24.35,22.6,山城北,2605
京都府,26,城陽市,26207,32.71,22.72,山城北,2605
京都府,26,宇治市,26204,67.54,33.91,山城北,2605
京都府,26,宇治田原町,26344,58.16,14.41,山城北,2605
京都府,26,南山城村,26367,64.11,18.01,山城南,2606
京都府,26,和束町,26365,64.93,15.47,山城南,2606
京都府,26,木津川市,26214,85.13,53.89,山城南,2606
京都府,26,笠置町,26364,23.52,4.71,山城南,2606
京都府,26,精華町,26366,25.68,19.21,山城南,2606
佐賀県,41,佐賀市,41201,431.81,255.22,中部,4101
佐賀県,41,吉野ヶ里町,41327,43.99,23.88,中部,4101
佐賀県,41,多久市,41204,96.56,47.66,中部,4101
佐賀県,41,小城市,41208,95.81,71.98,中部,4101
佐賀県,41,神埼市,41210,125.13,66.62,中部,4101
佐賀県,41,唐津市,41202,487.58,232.3,北部,4103
佐賀県,41,玄海町,41387,35.92,26.02,北部,4103
佐賀県,41,大町町,41423,11.5,8.15,南部,4105
佐賀県,41,太良町,41441,74.3,33.13,南部,4105
佐賀県,41,嬉野市,41209,126.41,53.77,南部,4105
佐賀県,41,武雄市,41206,195.4,91.74,南部,4105
佐賀県,41,江北町,41424,24.88,21.1,南部,4105
佐賀県,41,白石町,41425,99.56,88.91,南部,4105
佐賀県,41,鹿島市,41207,112.12,58.96,南部,4105
佐賀県,41,みやき町,41346,51.92,42.83,東部,4102
佐賀県,41,上峰町,41345,12.8,10.97,東部,4102
佐賀県,41,基山町,41341,22.15,12.63,東部,4102
佐賀県,41,鳥栖市,41203,71.72,48.59,東部,4102
佐賀県,41,伊万里市,41205,255.24,112.75,西部,4104
佐賀県,41,有田町,41401,65.85,27.34,西部,4104
兵庫県,28,丹波市,28223,493.21,121.88,丹波,2809
兵庫県,28,丹波篠山市,28221,377.59,95.88,丹波,2809
兵庫県,28,新温泉町,28586,241.01,40.36,但馬,2808
兵庫県,28,朝来市,28225,403.06,64.54,但馬,2808
兵庫県,28,豊岡市,28209,697.55,143.69,但馬,2808
兵庫県,28,養父市,28222,422.91,67.28,但馬,2808
兵庫県,28,香美町,28585,368.77,52.0,但馬,2808
兵庫県,28,三木市,28215,176.51,103.34,北播磨,2805
兵庫県,28,加東市,28228,157.55,80.06,北播磨,2805
兵庫県,28,加西市,28220,150.98,85.26,北播磨,2805
兵庫県,28,多可町,28365,185.19,35.84,北播磨,2805
兵庫県,28,小野市,28218,92.94,57.66,北播磨,2805
兵庫県,28,西脇市,28213,132.44,38.62,北播磨,2805
兵庫県,28,たつの市,28229,210.87,82.98,播磨姫路,2812
兵庫県,28,上郡町,28481,150.26,25.7,播磨姫路,2812
兵庫県,28,佐用町,28501,307.44,58.74,播磨姫路,2812
兵庫県,28,太子町,28464,22.61,15.8,播磨姫路,2812
兵庫県,28,姫路市,28201,534.56,229.13,播磨姫路,2812
兵庫県,28,宍粟市,28227,658.54,72.09,播磨姫路,2812
兵庫県,28,市川町,28442,82.67,19.98,播磨姫路,2812
兵庫県,28,相生市,28208,90.4,22.48,播磨姫路,2812
兵庫県,28,神河町,28446,202.23,21.11,播磨姫路,2812
兵庫県,28,福崎町,28443,45.79,21.19,播磨姫路,2812
兵庫県,28,赤穂市,28212,126.85,46.13,播磨姫路,2812
兵庫県,28,加古川市,28210,138.48,102.48,東播磨,2804
兵庫県,28,播磨町,28382,9.13,9.13,東播磨,2804
兵庫県,28,明石市,28203,49.41,47.99,東播磨,2804
兵庫県,28,稲美町,28381,34.92,33.82,東播磨,2804
兵庫県,28,高砂市,28216,34.38,30.03,東播磨,2804
兵庫県,28,南あわじ市,28224,229.01,94.13,淡路,2810
兵庫県,28,洲本市,28205,182.38,79.16,淡路,2810
兵庫県,28,淡路市,28226,184.24,111.8,淡路,2810
兵庫県,28,中央区,28110,28.98,23.0,神戸,2801
兵庫県,28,兵庫区,28105,14.64,10.85,神戸,2801
兵庫県,28,北区,28109,240.29,100.53,神戸,2801
兵庫県,28,垂水区,28108,28.07,24.31,神戸,2801
兵庫県,28,東灘区,28101,34.03,27.41,神戸,2801
兵庫県,28,灘区,28102,32.65,13.54,神戸,2801
兵庫県,28,西区,28111,138.01,104.11,神戸,2801
兵庫県,28,長田区,28106,11.34,10.06,神戸,2801
兵庫県,28,須磨区,28107,28.93,21.88,神戸,2801
兵庫県,28,三田市,28219,210.32,74.48,阪神,2811
兵庫県,28,伊丹市,28207,25.0,25.0,阪神,2811
兵庫県,28,宝塚市,28214,101.8,45.34,阪神,2811
兵庫県,28,尼崎市,28202,50.7,50.7,阪神,2811
兵庫県,28,川西市,28217,53.44,32.62,阪神,2811
兵庫県,28,猪名川町,28301,90.33,20.85,阪神,2811
兵庫県,28,芦屋市,28206,18.47,11.29,阪神,2811
兵庫県,28,西宮市,28204,99.95,63.1,阪神,2811
北海道,01,上川町,01457,1049.47,160.23,上川中部,0112
北海道,01,幌加内町,01472,767.04,146.45,上川中部,0112
北海道,01,当麻町,01454,204.9,70.91,上川中部,0112
北海道,01,愛別町,01456,250.13,46.53,上川中部,0112
北海道,01,旭川市,01204,747.66,350.18,上川中部,0112
北海道,01,東川町,01458,247.3,74.51,上川中部,0112
北海道,01,東神楽町,01453,68.5,54.16,上川中部,0112
北海道,01,比布町,01455,86.9,42.69,上川中部,0112
北海道,01,美瑛町,01459,676.78,318.57,上川中部,0112
北海道,01,鷹栖町,01452,139.42,76.7,上川中部,0112
北海道,01,下川町,01468,644.54,92.87,上川北部,0113
北海道,01,中川町,01471,594.74,82.36,上川北部,0113
北海道,01,剣淵町,01465,130.99,92.97,上川北部,0113
北海道,01,名寄市,01221,534.86,200.22,上川北部,0113
北海道,01,和寒町,01464,225.11,81.98,上川北部,0113
北海道,01,士別市,01220,1119.22,284.28,上川北部,0113
北海道,01,美深町,01469,672.09,94.63,上川北部,0113
北海道,01,音威子府村,01470,275.63,38.91,上川北部,0113
北海道,01,上砂川町,01425,39.98,5.47,中空知,0107
北海道,01,奈井江町,01424,88.19,39.79,中空知,0107
北海道,01,新十津川町,01432,495.47,112.36,中空知,0107
北海道,01,歌志内市,01227,55.95,14.02,中空知,0107
北海道,01,浦臼町,01431,101.83,52.95,中空知,0107
北海道,01,滝川市,01225,115.9,102.82,中空知,0107
北海道,01,砂川市,01226,78.68,49.97,中空知,0107
北海道,01,芦別市,01216,865.04,141.22,中空知,0107
北海道,01,赤平市,01218,129.88,37.27,中空知,0107
北海道,01,雨竜町,01436,191.15,70.7,中空知,0107
北海道,01,せたな町,01371,638.68,139.8,北渡島檜山,0103
北海道,01,今金町,01370,568.25,122.21,北渡島檜山,0103
北海道,01,八雲町,01346,956.08,172.53,北渡島檜山,0103
北海道,01,長万部町,01347,310.76,61.13,北渡島檜山,0103
北海道,01,北竜町,01437,158.7,56.28,北空知,0108
北海道,01,妹背牛町,01433,48.64,48.61,北空知,0108
北海道,01,沼田町,01438,283.35,83.65,北空知,0108
北海道,01,深川市,01228,529.42,214.92,北空知,0108
北海道,01,秩父別町,01434,47.18,44.28,北空知,0108
北海道,01,北見市,01208,1427.41,427.94,北網,0117
北海道,01,大空町,01564,343.66,194.62,北網,0117
北海道,01,小清水町,01547,286.89,145.21,北網,0117
北海道,01,斜里町,01545,737.13,309.63,北網,0117
北海道,01,津別町,01544,716.8,101.75,北網,0117
北海道,01,清里町,01546,402.76,132.28,北網,0117
北海道,01,網走市,01211,470.84,229.83,北網,0117
北海道,01,置戸町,01550,527.27,82.69,北網,0117
北海道,01,美幌町,01543,438.41,172.61,北網,0117
北海道,01,訓子府町,01549,190.95,83.91,北網,0117
北海道,01,上士幌町,01633,694.23,190.66,十勝,0119
北海道,01,中札内村,01638,292.58,127.46,十勝,0119
北海道,01,士幌町,01632,259.19,198.74,十勝,0119
北海道,01,大樹町,01641,815.67,244.95,十勝,0119
北海道,01,帯広市,01207,619.34,381.3,十勝,0119
北海道,01,幕別町,01643,477.64,317.22,十勝,0119
北海道,01,広尾町,01642,596.48,128.36,十勝,0119
北海道,01,新得町,01635,1063.83,223.21,十勝,0119
北海道,01,更別村,01639,176.9,149.82,十勝,0119
北海道,01,本別町,01646,391.91,179.83,十勝,0119
北海道,01,池田町,01644,371.79,133.72,十勝,0119
北海道,01,浦幌町,01649,729.85,176.96,十勝,0119
北海道,01,清水町,01636,402.25,223.78,十勝,0119
北海道,01,芽室町,01637,513.76,305.65,十勝,0119
北海道,01,豊頃町,01645,536.71,189.5,十勝,0119
北海道,01,足寄町,01647,1408.04,258.8,十勝,0119
北海道,01,陸別町,01648,608.9,99.23,十勝,0119
北海道,01,音更町,01631,466.02,336.7,十勝,0119
北海道,01,鹿追町,01634,402.88,165.33,十勝,0119
北海道,01,上ノ国町,01362,547.72,43.85,南檜山,0102
北海道,01,乙部町,01364,162.59,25.58,南檜山,0102
北海道,01,厚沢部町,01363,460.58,91.82,南檜山,0102
北海道,01,奥尻町,01367,142.99,20.75,南檜山,0102
北海道,01,江差町,01361,109.48,27.14,南檜山,0102
北海道,01,七飯町,01337,216.75,80.22,南渡島,0101
北海道,01,函館市,01202,677.87,122.81,南渡島,0101
北海道,01,北斗市,01236,397.44,95.8,南渡島,0101
北海道,01,木古内町,01334,221.86,23.9,南渡島,0101
北海道,01,松前町,01331,293.25,23.65,南渡島,0101
北海道,01,森町,01345,368.79,92.98,南渡島,0101
北海道,01,知内町,01333,196.76,31.88,南渡島,0101
北海道,01,福島町,01332,187.25,16.55,南渡島,0101
北海道,01,鹿部町,01343,110.63,21.34,南渡島,0101
北海道,01,三笠市,01222,302.52,58.49,南空知,0106
北海道,01,南幌町,01423,81.36,79.95,南空知,0106
北海道,01,夕張市,01209,763.07,114.66,南空知,0106
北海道,01,岩見沢市,01210,481.02,320.71,南空知,0106
北海道,01,月形町,01430,150.4,60.85,南空知,0106
北海道,01,栗山町,01429,203.93,100.29,南空知,0106
北海道,01,由仁町,01427,133.74,85.59,南空知,0106
北海道,01,美唄市,01215,277.69,157.55,南空知,0106
北海道,01,長沼町,01428,168.52,150.23,南空知,0106
北海道,01,中頓別町,01513,398.51,65.5,宗谷,0116
北海道,01,利尻富士町,01519,105.62,38.51,宗谷,0116
北海道,01,利尻町,01518,76.5,26.8,宗谷,0116
北海道,01,幌延町,01520,574.1,127.24,宗谷,0116
北海道,01,枝幸町,01514,1115.62,197.32,宗谷,0116
北海道,01,浜頓別町,01512,401.59,83.43,宗谷,0116
北海道,01,猿払村,01511,589.99,121.3,宗谷,0116
北海道,01,礼文町,01517,81.64,34.43,宗谷,0116
北海道,01,稚内市,01214,761.42,320.75,宗谷,0116
北海道,01,豊富町,01516,520.69,240.78,宗谷,0116
北海道,01,上富良野町,01460,237.1,120.04,富良野,0114
北海道,01,中富良野町,01461,108.65,64.56,富良野,0114
北海道,01,南富良野町,01462,665.54,99.83,富良野,0114
北海道,01,占冠村,01463,571.41,52.71,富良野,0114
北海道,01,富良野市,01229,600.71,197.51,富良野,0114
北海道,01,ニセコ町,01395,197.13,52.8,後志,0105
北海道,01,京極町,01399,231.49,37.61,後志,0105
北海道,01,仁木町,01407,167.96,40.69,後志,0105
北海道,01,余市町,01408,140.62,47.52,後志,0105
北海道,01,倶知安町,01400,261.34,71.05,後志,0105
北海道,01,共和町,01401,304.92,101.86,後志,0105
北海道,01,古平町,01406,188.36,26.74,後志,0105
北海道,01,喜茂別町,01398,189.41,35.38,後志,0105
北海道,01,寿都町,01392,95.25,19.71,後志,0105
北海道,01,小樽市,01203,243.87,85.32,後志,0105
北海道,01,岩内町,01402,70.6,13.84,後志,0105
北海道,01,島牧村,01391,437.18,69.51,後志,0105
北海道,01,泊村,01403,82.27,5.44,後志,0105
北海道,01,留寿都村,01397,119.84,47.31,後志,0105
北海道,01,真狩村,01396,114.25,36.96,後志,0105
北海道,01,神恵内村,01404,147.79,9.72,後志,0105
北海道,01,積丹町,01405,238.13,51.14,後志,0105
北海道,01,蘭越町,01394,449.78,94.78,後志,0105
北海道,01,赤井川村,01409,280.09,17.15,後志,0105
北海道,01,黒松内町,01393,345.65,65.75,後志,0105
北海道,01,えりも町,01609,284.0,44.73,日高,0111
北海道,01,平取町,01602,743.09,128.97,日高,0111
北海道,01,新ひだか町,01610,1147.55,232.44,日高,0111
北海道,01,新冠町,01604,585.71,157.39,日高,0111
北海道,01,日高町,01601,992.07,232.56,日高,0111
北海道,01,様似町,01608,364.3,30.56,日高,0111
北海道,01,浦河町,01607,694.3,129.56,日高,0111
北海道,01,中央区,01101,46.42,26.03,札幌,0104
北海道,01,北区,01102,63.57,63.19,札幌,0104
北海道,01,北広島市,01234,119.05,74.76,札幌,0104
北海道,01,千歳市,01224,594.5,197.54,札幌,0104
北海道,01,南区,01106,657.48,112.87,札幌,0104
北海道,01,厚別区,01108,24.38,22.81,札幌,0104
北海道,01,当別町,01303,422.86,158.08,札幌,0104
北海道,01,恵庭市,01231,294.65,97.93,札幌,0104
北海道,01,手稲区,01109,56.77,35.02,札幌,0104
北海道,01,新篠津村,01304,78.04,75.96,札幌,0104
北海道,01,東区,01103,56.97,56.93,札幌,0104
北海道,01,江別市,01217,187.38,168.19,札幌,0104
北海道,01,清田区,01110,59.87,29.46,札幌,0104
北海道,01,白石区,01104,34.47,34.41,札幌,0104
北海道,01,石狩市,01235,722.33,198.4,札幌,0104
北海道,01,西区,01107,75.1,30.23,札幌,0104
北海道,01,豊平区,01105,46.23,27.84,札幌,0104
北海道,01,むかわ町,01586,711.36,146.75,東胆振,0110
北海道,01,厚真町,01581,405.38,106.8,東胆振,0110
北海道,01,安平町,01585,237.16,132.02,東胆振,0110
北海道,01,白老町,01578,425.63,76.17,東胆振,0110
北海道,01,苫小牧市,01213,561.66,231.37,東胆振,0110
北海道,01,中標津町,01692,684.87,358.34,根室,0121
北海道,01,別海町,01691,1317.17,803.01,根室,0121
北海道,01,根室市,01223,407.81,205.71,根室,0121
北海道,01,標津町,01693,624.69,212.47,根室,0121
北海道,01,羅臼町,01694,397.72,118.05,根室,0121
北海道,01,初山別村,01485,279.52,51.3,留萌,0115
北海道,01,増毛町,01481,369.72,47.8,留萌,0115
北海道,01,天塩町,01487,353.56,162.45,留萌,0115
北海道,01,小平町,01482,627.22,76.73,留萌,0115
北海道,01,留萌市,01212,297.81,32.91,留萌,0115
北海道,01,羽幌町,01484,472.65,90.14,留萌,0115
北海道,01,苫前町,01483,454.6,91.22,留萌,0115
北海道,01,遠別町,01486,590.8,97.75,留萌,0115
北海道,01,伊達市,01233,444.21,130.75,西胆振,0109
北海道,01,壮瞥町,01575,205.01,44.04,西胆振,0109
北海道,01,室蘭市,01205,81.01,43.31,西胆振,0109
北海道,01,洞爺湖町,01584,180.87,56.3,西胆振,0109
北海道,01,登別市,01230,212.21,38.53,西胆振,0109
北海道,01,豊浦町,01571,233.57,54.15,西胆振,0109
北海道,01,佐呂間町,01552,404.94,122.71,遠紋,0118
北海道,01,湧別町,01559,505.79,186.26,遠紋,0118
北海道,01,滝上町,01560,766.89,99.14,遠紋,0118
北海道,01,紋別市,01219,830.67,177.77,遠紋,0118
北海道,01,興部町,01561,362.55,83.35,遠紋,0118
北海道,01,西興部村,01562,308.08,33.28,遠紋,0118
北海道,01,遠軽町,01555,1332.45,205.27,遠紋,0118
北海道,01,雄武町,01563,636.88,157.05,遠紋,0118
北海道,01,厚岸町,01662,739.12,194.13,釧路,0120
北海道,01,弟子屈町,01665,774.33,159.1,釧路,0120
北海道,01,標茶町,01664,1099.37,366.52,釧路,0120
北海道,01,浜中町,01663,423.12,194.01,釧路,0120
北海道,01,白糠町,01668,773.13,103.74,釧路,0120
北海道,01,釧路市,01206,1363.26,311.65,釧路,0120
北海道,01,釧路町,01661,252.04,46.09,釧路,0120
北海道,01,鶴居村,01667,571.8,121.0,釧路,0120
千葉県,12,中央区,12101,44.71,41.39,千葉,1201
千葉県,12,稲毛区,12103,21.22,20.3,千葉,1201
千葉県,12,緑区,12105,66.25,45.55,千葉,1201
千葉県,12,美浜区,12106,21.2,21.2,千葉,1201
千葉県,12,花見川区,12102,34.19,30.07,千葉,1201
千葉県,12,若葉区,12104,84.19,56.89,千葉,1201
千葉県,12,佐倉市,12212,103.69,82.3,印旛,1204
千葉県,12,八街市,12230,74.94,63.47,印旛,1204
千葉県,12,印西市,12231,123.79,94.48,印旛,1204
千葉県,12,四街道市,12228,34.52,28.07,印旛,1204
千葉県,12,富里市,12233,53.88,46.18,印旛,1204
千葉県,12,成田市,12211,213.84,160.67,印旛,1204
千葉県,12,栄町,12329,32.51,29.14,印旛,1204
千葉県,12,白井市,12232,35.48,30.46,印旛,1204
千葉県,12,酒々井町,12322,19.01,14.36,印旛,1204
千葉県,12,君津市,12225,318.78,113.2,君津,1208
千葉県,12,富津市,12226,205.4,83.17,君津,1208
千葉県,12,木更津市,12206,138.9,96.95,君津,1208
千葉県,12,袖ケ浦市,12229,94.82,74.34,君津,1208
千葉県,12,南房総市,12234,229.55,106.47,安房,1207
千葉県,12,鋸南町,12463,45.17,18.41,安房,1207
千葉県,12,館山市,12205,110.05,62.29,安房,1207
千葉県,12,鴨川市,12223,191.14,64.38,安房,1207
千葉県,12,いすみ市,12238,157.5,90.99,山武長生夷隅,1206
千葉県,12,一宮町,12421,22.97,16.69,山武長生夷隅,1206
千葉県,12,九十九里町,12403,24.44,22.9,山武長生夷隅,1206
千葉県,12,勝浦市,12218,93.96,30.84,山武長生夷隅,1206
千葉県,12,大多喜町,12441,129.87,40.61,山武長生夷隅,1206
千葉県,12,大網白里市,12239,58.08,49.56,山武長生夷隅,1206
千葉県,12,山武市,12237,146.77,107.3,山武長生夷隅,1206
千葉県,12,御宿町,12443,24.85,11.26,山武長生夷隅,1206
千葉県,12,東金市,12213,89.12,73.13,山武長生夷隅,1206
千葉県,12,横芝光町,12410,67.01,57.56,山武長生夷隅,1206
千葉県,12,白子町,12424,27.5,25.85,山武長生夷隅,1206
千葉県,12,睦沢町,12422,35.59,21.74,山武長生夷隅,1206
千葉県,12,芝山町,12409,43.24,30.85,山武長生夷隅,1206
千葉県,12,茂原市,12210,99.92,83.69,山武長生夷隅,1206
千葉県,12,長南町,12427,65.51,35.68,山武長生夷隅,1206
千葉県,12,長柄町,12426,47.11,28.82,山武長生夷隅,1206
千葉県,12,長生村,12423,28.25,26.77,山武長生夷隅,1206
千葉県,12,市原市,12219,368.16,229.94,市原,1209
千葉県,12,我孫子市,12222,43.15,40.05,東葛北部,1203
千葉県,12,松戸市,12207,61.38,59.54,東葛北部,1203
千葉県,12,柏市,12217,114.74,102.96,東葛北部,1203
千葉県,12,流山市,12220,35.32,32.73,東葛北部,1203
千葉県,12,野田市,12208,103.55,96.13,東葛北部,1203
千葉県,12,八千代市,12221,51.39,46.27,東葛南部,1202
千葉県,12,市川市,12203,57.44,56.21,東葛南部,1202
千葉県,12,浦安市,12227,17.25,17.25,東葛南部,1202
千葉県,12,習志野市,12216,20.97,20.84,東葛南部,1202
千葉県,12,船橋市,12204,85.62,81.4,東葛南部,1202
千葉県,12,鎌ケ谷市,12224,21.08,19.83,東葛南部,1202
千葉県,12,匝瑳市,12235,101.48,86.61,香取海匝,1205
千葉県,12,多古町,12347,72.8,52.14,香取海匝,1205
千葉県,12,旭市,12215,130.47,117.91,香取海匝,1205
千葉県,12,東庄町,12349,46.25,39.52,香取海匝,1205
千葉県,12,神崎町,12342,19.9,15.81,香取海匝,1205
千葉県,12,銚子市,12202,84.12,69.59,香取海匝,1205
千葉県,12,香取市,12236,262.35,209.91,香取海匝,1205
和歌山県,30,和歌山市,30201,208.85,143.37,和歌山,3001
和歌山県,30,海南市,30202,101.06,62.18,和歌山,3001
和歌山県,30,紀美野町,30304,128.34,31.76,和歌山,3001
和歌山県,30,印南町,30390,113.62,33.54,御坊,3005
和歌山県,30,御坊市,30205,43.91,28.23,御坊,3005
和歌山県,30,日高川町,30392,331.59,45.17,御坊,3005
和歌山県,30,日高町,30382,46.21,15.7,御坊,3005
和歌山県,30,由良町,30383,30.93,11.51,御坊,3005
和歌山県,30,美浜町,30381,12.77,6.85,御坊,3005
和歌山県,30,串本町,30428,135.67,22.16,新宮,3007
和歌山県,30,北山村,30427,48.2,3.74,新宮,3007
和歌山県,30,古座川町,30424,294.23,12.23,新宮,3007
和歌山県,30,太地町,30422,5.81,2.5,新宮,3007
和歌山県,30,新宮市,30207,255.23,24.13,新宮,3007
和歌山県,30,那智勝浦町,30421,183.3,20.33,新宮,3007
和歌山県,30,広川町,30362,65.35,17.04,有田,3004
和歌山県,30,有田川町,30366,351.84,81.62,有田,3004
和歌山県,30,有田市,30204,36.83,30.25,有田,3004
和歌山県,30,湯浅町,30361,20.8,13.6,有田,3004
和歌山県,30,かつらぎ町,30341,151.69,52.6,橋本,3003
和歌山県,30,九度山町,30343,44.15,11.7,橋本,3003
和歌山県,30,橋本市,30203,130.55,58.03,橋本,3003
和歌山県,30,高野町,30344,137.03,8.73,橋本,3003
和歌山県,30,すさみ町,30406,174.45,12.56,田辺,3006
和歌山県,30,みなべ町,30391,120.28,43.42,田辺,3006
和歌山県,30,上富田町,30404,57.37,21.22,田辺,3006
和歌山県,30,田辺市,30206,1026.89,124.02,田辺,3006
和歌山県,30,白浜町,30401,200.99,39.05,田辺,3006
和歌山県,30,岩出市,30209,38.51,23.85,那賀,3002
和歌山県,30,紀の川市,30208,228.21,122.27,那賀,3002
埼玉県,11,中央区,11105,8.39,8.39,さいたま,1104
埼玉県,11,北区,11102,16.86,16.85,さいたま,1104
埼玉県,11,南区,11108,13.82,13.81,さいたま,1104
埼玉県,11,大宮区,11103,12.8,12.78,さいたま,1104
埼玉県,11,岩槻区,11110,49.17,48.29,さいたま,1104
埼玉県,11,桜区,11106,18.64,18.41,さいたま,1104
埼玉県,11,浦和区,11107,11.51,11.47,さいたま,1104
埼玉県,11,緑区,11109,26.44,25.55,さいたま,1104
埼玉県,11,西区,11101,29.12,28.79,さいたま,1104
埼玉県,11,見沼区,11104,30.69,30.25,さいたま,1104
埼玉県,11,久喜市,11232,82.41,82.29,利根,1108
埼玉県,11,加須市,11210,133.3,133.18,利根,1108
埼玉県,11,宮代町,11442,15.95,15.78,利根,1108
埼玉県,11,幸手市,11240,33.93,33.92,利根,1108
埼玉県,11,杉戸町,11464,30.03,29.99,利根,1108
埼玉県,11,白岡市,11246,24.92,24.69,利根,1108
埼玉県,11,羽生市,11216,58.64,58.51,利根,1108
埼玉県,11,蓮田市,11238,27.28,26.23,利根,1108
埼玉県,11,行田市,11206,67.49,67.34,利根,1108
埼玉県,11,上里町,11385,29.18,29.12,北部,1109
埼玉県,11,寄居町,11408,64.25,41.19,北部,1109
埼玉県,11,本庄市,11211,89.69,65.54,北部,1109
埼玉県,11,深谷市,11218,138.37,135.1,北部,1109
埼玉県,11,熊谷市,11202,159.82,155.53,北部,1109
埼玉県,11,神川町,11383,47.4,26.78,北部,1109
埼玉県,11,美里町,11381,33.41,25.82,北部,1109
埼玉県,11,ふじみ野市,11245,14.64,14.32,南西部,1102
埼玉県,11,三芳町,11324,15.33,13.95,南西部,1102
埼玉県,11,和光市,11229,11.04,11.01,南西部,1102
埼玉県,11,富士見市,11235,19.77,19.63,南西部,1102
埼玉県,11,志木市,11228,9.05,9.05,南西部,1102
埼玉県,11,新座市,11230,22.78,21.7,南西部,1102
埼玉県,11,朝霞市,11227,18.34,18.05,南西部,1102
埼玉県,11,川口市,11203,61.95,61.39,南部,1101
埼玉県,11,戸田市,11224,18.19,18.19,南部,1101
埼玉県,11,蕨市,11223,5.11,5.11,南部,1101
埼玉県,11,ときがわ町,11349,55.9,17.03,川越比企,1106
埼玉県,11,吉見町,11347,38.64,36.48,川越比企,1106
埼玉県,11,坂戸市,11239,41.02,40.35,川越比企,1106
埼玉県,11,小川町,11343,60.36,27.88,川越比企,1106
埼玉県,11,嵐山町,11342,29.92,20.79,川越比企,1106
埼玉県,11,川島町,11346,41.63,41.63,川越比企,1106
埼玉県,11,川越市,11201,109.13,106.27,川越比企,1106
埼玉県,11,東松山市,11212,65.35,61.37,川越比企,1106
埼玉県,11,東秩父村,11369,37.06,7.51,川越比企,1106
埼玉県,11,毛呂山町,11326,34.07,19.67,川越比企,1106
埼玉県,11,滑川町,11341,29.68,21.76,川越比企,1106
